Row.names,seqnames,start,end,width,annotation,geneChr,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,ASE1,ASE2,GeneID,Ctrl.bam,V5.bam,difference,FC,L2FC
chr4:62817914-62818115,chr4,62817914,62818115,202,"Exon (ENST00000510543.1/ENST00000510543.1, exon 1 of 1)",4,62072847,62165554,92708,101927186,ENST00000509461.5,-652360,,ADGRL3-AS1,ADGRL3 antisense RNA 1,,,controlledV5_peak_770,1,9,8,4.5,2.169925001
chr5_GL339449v2_alt:959163-959381,chr5_GL339449v2_alt,959163,959381,219,Distal Intergenic,80,965310,997849,32540,730394,ENST00000619880.4,38468,ENSG00000274675,GTF2H2C_2,"GTF2H2 family member C, copy 2",,,controlledV5_peak_840,1,9,8,4.5,2.169925001
chr5:37363887-37364086,chr5,37363887,37364086,200,3' UTR,5,37291839,37370785,78947,9631,ENST00000381843.6,6699,ENSG00000113569,NUP155,nucleoporin 155,,,controlledV5_peak_796,1,9,8,4.5,2.169925001
chr7:152108034-152108218,chr7,152108034,152108218,185,Promoter (<=1kb),7,152107250,152119710,12461,63917,ENST00000491061.1,784,ENSG00000178234,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11,,,controlledV5_peak_956,1,9,8,4.5,2.169925001
chr9:128584316-128584527,chr9,128584316,128584527,212,Promoter (<=1kb),9,128584466,128633645,49180,6709,ENST00000704206.1,0,ENSG00000197694,SPTAN1,"spectrin alpha, non-erythrocytic 1",,,controlledV5_peak_1019,3,18,15,4.5,2.169925001
chr9:129813798-129814029,chr9,129813798,129814029,232,3' UTR,9,129813608,129818781,5174,1861,ENST00000474192.1,4752,ENSG00000136827,TOR1A,torsin family 1 member A,,,controlledV5_peak_1024,1,9,8,4.5,2.169925001
chr9:93471138-93471349,chr9,93471138,93471349,212,"Exon (ENST00000277165.11/23196, exon 2 of 18)",9,93443332,93453581,10250,158293,ENST00000375412.11,-17557,ENSG00000188938,FAM120AOS,family with sequence similarity 120A opposite strand,,,controlledV5_peak_1011,3,18,15,4.5,2.169925001
chrX:132069477-132069663,chrX,132069477,132069663,187,"Exon (ENST00000481105.5/51765, exon 8 of 13)",23,132076993,132094263,17271,90167,ENST00000370879.5,24600,ENSG00000165694,FRMD7,FERM domain containing 7,,,controlledV5_peak_1120,1,9,8,4.5,2.169925001
chr12:120127627-120127885,chr12,120127627,120127885,259,3' UTR,12,120134600,120137390,2791,10985,ENST00000549815.1,9505,ENSG00000089154,GCN1,GCN1 activator of EIF2AK4,,,controlledV5_peak_267,6,31,25,4.428571429,2.146841388
chr1:19156765-19156973,chr1,19156765,19156973,209,Promoter (1-2kb),1,19153839,19155039,1201,23352,ENST00000497018.1,-1726,ENSG00000127481,UBR4,ubiquitin protein ligase E3 component n-recognin 4,,,controlledV5_peak_8,2,13,11,4.333333333,2.115477217
chr1:230236013-230236474,chr1,230236013,230236474,462,"Exon (ENST00000494106.1/2590, exon 4 of 7)",1,230255358,230282120,26763,2590,ENST00000485438.1,-18884,ENSG00000143641,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2,,,controlledV5_peak_126,2,13,11,4.333333333,2.115477217
chr1:28466474-28466717,chr1,28466474,28466717,244,3' UTR,1,28491695,28500364,8670,65979,ENST00000632964.1,-24978,ENSG00000204138,PHACTR4,phosphatase and actin regulator 4,,,controlledV5_peak_18,2,13,11,4.333333333,2.115477217
chr13:98010025-98010233,chr13,98010025,98010233,209,"Exon (ENST00000261574.10/3843, exon 20 of 29)",13,98003009,98007587,4579,3843,ENST00000493492.2,7016,ENSG00000065150,IPO5,importin 5,,,controlledV5_peak_294,2,13,11,4.333333333,2.115477217
chr14:64025127-64025314,chr14,64025127,64025314,188,3' UTR,14,64003024,64049279,46256,23224,ENST00000557005.1,22103,ENSG00000054654,SYNE2,spectrin repeat containing nuclear envelope protein 2,,,controlledV5_peak_309,2,13,11,4.333333333,2.115477217
chr16:3685994-3686183,chr16,3685994,3686183,190,Promoter (2-3kb),16,3666082,3689075,22994,10131,ENST00000576335.5,2892,ENSG00000126602,TRAP1,TNF receptor associated protein 1,,,controlledV5_peak_360,2,13,11,4.333333333,2.115477217
chr4:86762753-86763094,chr4,86762753,86763094,342,Promoter (<=1kb),4,86763009,86766653,3645,5783,ENST00000511105.1,0,ENSG00000163629,PTPN13,protein tyrosine phosphatase non-receptor type 13,,,controlledV5_peak_776,5,26,21,4.333333333,2.115477217
chr5:141583204-141583579,chr5,141583204,141583579,376,"Exon (ENST00000389054.8/1729, exon 5 of 28)",5,141574032,141587176,13145,1729,ENST00000647330.1,3597,ENSG00000131504,DIAPH1,diaphanous related formin 1,,,controlledV5_peak_819,2,13,11,4.333333333,2.115477217
chr5:60892245-60892445,chr5,60892245,60892445,201,3' UTR,5,60873851,60905537,31687,1161,ENST00000683216.1,13092,ENSG00000049167,ERCC8,"ERCC excision repair 8, CSA ubiquitin ligase complex subunit",,,controlledV5_peak_801,2,13,11,4.333333333,2.115477217
chr5:80626800-80626998,chr5,80626800,80626998,199,3' UTR,5,80608623,80622524,13902,103689917,ENST00000515871.1,-4276,ENSG00000251221,LINC01337,long intergenic non-protein coding RNA 1337,,,controlledV5_peak_806,11,52,41,4.333333333,2.115477217
chr7:135638554-135638758,chr7,135638554,135638758,205,3' UTR,7,135635315,135648757,13443,23165,ENST00000461255.5,3239,ENSG00000155561,NUP205,nucleoporin 205,,,controlledV5_peak_950,2,13,11,4.333333333,2.115477217
chr9:131528958-131529272,chr9,131528958,131529272,315,Promoter (<=1kb),9,131528795,131529157,363,83549,ENST00000482398.1,0,ENSG00000130717,UCK1,uridine-cytidine kinase 1,,,controlledV5_peak_1027,2,13,11,4.333333333,2.115477217
chr9:136942115-136942438,chr9,136942115,136942438,324,Promoter (<=1kb),9,136940435,136942668,2234,54461,ENST00000487794.5,230,ENSG00000159069,FBXW5,F-box and WD repeat domain containing 5,,,controlledV5_peak_1034,2,13,11,4.333333333,2.115477217
chr3:149982426-149982858,chr3,149982426,149982858,433,"Exon (ENST00000463122.1/ENST00000463122.1, exon 1 of 1)",3,149966316,149971223,4908,5217,ENST00000489155.1,-11203,ENSG00000070087,PFN2,profilin 2,,,controlledV5_peak_749,9,43,34,4.3,2.10433666
chr12:17400488-17400813,chr12,17400488,17400813,326,"Exon (ENST00000545713.1/ENST00000545713.1, exon 1 of 1)",12,17479446,17696655,217210,124902889,ENST00000669683.1,-78633,,LOC124902889,uncharacterized LOC124902889,,,controlledV5_peak_226,6,30,24,4.285714286,2.099535674
chr1:150966535-150966897,chr1,150966535,150966897,363,Promoter (<=1kb),1,150960583,150967631,7049,29956,ENST00000482825.7,734,ENSG00000143418,CERS2,ceramide synthase 2,,,controlledV5_peak_76,7,34,27,4.25,2.087462841
chr10:109528535-109528719,chr10,109528535,109528719,185,"Exon (ENST00000434943.1/ENST00000434943.1, exon 1 of 1)",10,109868636,109871032,2397,7511,ENST00000494499.1,342313,ENSG00000108039,XPNPEP1,X-prolyl aminopeptidase 1,,,controlledV5_peak_156,3,17,14,4.25,2.087462841
chr11:76350509-76350744,chr11,76350509,76350744,236,3' UTR,11,76349956,76359573,9618,5612,ENST00000529901.1,8829,ENSG00000137492,THAP12,THAP domain containing 12,,,controlledV5_peak_198,3,17,14,4.25,2.087462841
chr12:57547026-57547245,chr12,57547026,57547245,220,Promoter (<=1kb),12,57530051,57547192,17142,10540,ENST00000548249.6,0,ENSG00000175203,DCTN2,dynactin subunit 2,,,controlledV5_peak_245,3,17,14,4.25,2.087462841
chrX:155293047-155293293,chrX,155293047,155293293,247,"Exon (ENST00000452540.1/ENST00000452540.1, exon 2 of 2)",23,155258235,155264491,6257,116442,ENST00000369454.4,-28556,ENSG00000155961,RAB39B,"RAB39B, member RAS oncogene family",,,controlledV5_peak_1133,3,17,14,4.25,2.087462841
chr15:36817414-36817745,chr15,36817414,36817745,332,Promoter (<=1kb),15,36817176,36818113,938,161635,ENST00000569828.1,368,,CSNK1A1P1,casein kinase 1 alpha 1 pseudogene 1,,,controlledV5_peak_333,4,21,17,4.2,2.070389328
chr15:90473713-90474055,chr15,90473713,90474055,343,Promoter (<=1kb),15,90473548,90474239,692,8826,ENST00000558003.1,165,ENSG00000140575,IQGAP1,IQ motif containing GTPase activating protein 1,,,controlledV5_peak_347,4,21,17,4.2,2.070389328
chr18:35990058-35990270,chr18,35990058,35990270,213,Promoter (2-3kb),18,35984389,35993163,8775,55197,ENST00000585879.1,2893,ENSG00000141425,RPRD1A,regulation of nuclear pre-mRNA domain containing 1A,,,controlledV5_peak_483,4,21,17,4.2,2.070389328
chr2:24918559-24918945,chr2,24918559,24918945,387,Promoter (<=1kb),2,24819188,24918987,99800,109,ENST00000405392.6,42,ENSG00000138031,ADCY3,adenylate cyclase 3,,,controlledV5_peak_557,4,21,17,4.2,2.070389328
chr2:86026605-86026977,chr2,86026605,86026977,373,Promoter (1-2kb),2,86027966,86028799,834,25885,ENST00000471427.1,1822,ENSG00000068654,POLR1A,RNA polymerase I subunit A,,,controlledV5_peak_581,4,21,17,4.2,2.070389328
chr7:129066243-129066454,chr7,129066243,129066454,212,"Exon (ENST00000492994.1/ENST00000492994.1, exon 1 of 1)",7,129056019,129056770,752,286016,ENST00000491343.2,10224,ENSG00000230359,TPI1P2,triosephosphate isomerase 1 pseudogene 2,,,controlledV5_peak_947,4,21,17,4.2,2.070389328
chr11:62638981-62639175,chr11,62638981,62639175,195,Promoter (<=1kb),11,62633028,62639467,6440,23193,ENST00000534422.5,292,ENSG00000089597,GANAB,glucosidase II alpha subunit,,,controlledV5_peak_189,5,25,20,4.166666667,2.058893689
chr14:22770881-22771173,chr14,22770881,22771173,293,"Exon (ENST00000285848.9/5018, exon 7 of 10)",14,22767282,22771761,4480,5018,ENST00000481218.1,3599,ENSG00000155463,OXA1L,OXA1L mitochondrial inner membrane protein,,,controlledV5_peak_300,5,25,20,4.166666667,2.058893689
chrX:147948854-147949066,chrX,147948854,147949066,213,3' UTR,23,147944693,147945715,1023,2332,ENST00000478848.1,4161,ENSG00000102081,FMR1,fragile X messenger ribonucleoprotein 1,,,controlledV5_peak_1122,5,25,20,4.166666667,2.058893689
chrX:93222326-93222692,chrX,93222326,93222692,367,"Exon (ENST00000441188.2/ENST00000441188.2, exon 1 of 1)",23,93670930,93673578,2649,4675,ENST00000373079.4,450886,ENSG00000186310,NAP1L3,nucleosome assembly protein 1 like 3,,,controlledV5_peak_1100,5,25,20,4.166666667,2.058893689
chr17:48070550-48070918,chr17,48070550,48070918,369,3' UTR,17,48055952,48058416,2465,4779,ENST00000580037.1,14598,ENSG00000082641,NFE2L1,NFE2 like bZIP transcription factor 1,,,controlledV5_peak_445,6,29,23,4.142857143,2.050626073
chr12:123597424-123597887,chr12,123597424,123597887,464,3' UTR,12,123602077,123619716,17640,57696,ENST00000542286.5,-4190,ENSG00000111364,DDX55,DEAD-box helicase 55,,,controlledV5_peak_273,15,65,50,4.0625,2.022367813
chr1:155357372-155357734,chr1,155357372,155357734,363,3' UTR,1,155343656,155349351,5696,55870,ENST00000492987.2,-8021,ENSG00000116539,ASH1L,ASH1 like histone lysine methyltransferase,,,controlledV5_peak_84,1,8,7,4,2
chr1:160317436-160317637,chr1,160317436,160317637,202,Promoter (<=1kb),1,160317403,160317706,304,474338,ENST00000439961.2,33,,SUMO1P3,SUMO1 pseudogene 3,,,controlledV5_peak_94,4,20,16,4,2
chr1:210861249-210861520,chr1,210861249,210861520,272,"Exon (ENST00000455509.1/ENST00000455509.1, exon 1 of 1)",1,210919759,211019190,99432,3756,ENST00000639385.1,157670,ENSG00000143473,KCNH1,potassium voltage-gated channel subfamily H member 1,,,controlledV5_peak_112,3,16,13,4,2
chr1:45514517-45514996,chr1,45514517,45514996,480,"Exon (ENST00000447184.6/5052, exon 4 of 6)",1,45511051,45521854,10804,5052,ENST00000372079.1,6858,ENSG00000117450,PRDX1,peroxiredoxin 1,,,controlledV5_peak_36,4,20,16,4,2
chr10:17233584-17233946,chr10,17233584,17233946,363,Promoter (<=1kb),10,17233225,17235034,1810,7431,ENST00000495528.1,359,ENSG00000026025,VIM,vimentin,,,controlledV5_peak_140,12,52,40,4,2
chr10:42820303-42820668,chr10,42820303,42820668,366,"Exon (ENST00000374518.6/9790, exon 16 of 23)",10,42782795,42834937,52143,9790,ENST00000374518.6,37508,ENSG00000165733,BMS1,BMS1 ribosome biogenesis factor,,,controlledV5_peak_143,2,12,10,4,2
chr10:68747250-68747568,chr10,68747250,68747568,319,3' UTR,10,68755172,68755238,67,692211,ENST00000636377.1,-7604,ENSG00000283551,SNORD98,"small nucleolar RNA, C/D box 98",,,controlledV5_peak_147,5,24,19,4,2
chr12:105065266-105065480,chr12,105065266,105065480,215,Promoter (1-2kb),12,105019784,105066605,46822,160428,ENST00000549335.5,1125,ENSG00000136010,ALDH1L2,aldehyde dehydrogenase 1 family member L2,,,controlledV5_peak_257,1,8,7,4,2
chr12:47783878-47784227,chr12,47783878,47784227,350,Promoter (1-2kb),12,47783638,47785381,1744,51564,ENST00000549883.5,1154,ENSG00000061273,HDAC7,histone deacetylase 7,,,controlledV5_peak_229,1,8,7,4,2
chr12:6561663-6561865,chr12,6561663,6561865,203,Promoter (<=1kb),12,6560241,6560981,741,4839,ENST00000537708.1,-682,ENSG00000111641,NOP2,NOP2 nucleolar protein,,,controlledV5_peak_218,1,8,7,4,2
chr13:98006155-98006340,chr13,98006155,98006340,186,"Exon (ENST00000261574.10/3843, exon 17 of 29)",13,98003009,98007587,4579,3843,ENST00000493492.2,3146,ENSG00000065150,IPO5,importin 5,,,controlledV5_peak_293,6,28,22,4,2
chr15:90477664-90477889,chr15,90477664,90477889,226,"Exon (ENST00000268182.10/8826, exon 26 of 38)",15,90474322,90477103,2782,8826,ENST00000560733.1,3342,ENSG00000140575,IQGAP1,IQ motif containing GTPase activating protein 1,,,controlledV5_peak_348,7,32,25,4,2
chr15:98915960-98916152,chr15,98915960,98916152,193,Promoter (<=1kb),15,98916485,98923881,7397,3480,ENST00000561049.1,-333,ENSG00000140443,IGF1R,insulin like growth factor 1 receptor,,,controlledV5_peak_350,1,8,7,4,2
chr16:21965407-21965610,chr16,21965407,21965610,204,Promoter (2-3kb),16,21968462,21973957,5496,7385,ENST00000567810.1,-2852,ENSG00000140740,UQCRC2,ubiquinol-cytochrome c reductase core protein 2,,,controlledV5_peak_366,1,8,7,4,2
chr16:3850321-3850506,chr16,3850321,3850506,186,Promoter (<=1kb),16,3812998,3850321,37324,1387,ENST00000636895.1,0,ENSG00000005339,CREBBP,CREB binding protein,,,controlledV5_peak_361,2,12,10,4,2
chr16:57755131-57755495,chr16,57755131,57755495,365,Promoter (<=1kb),16,57755146,57756895,1750,10300,ENST00000569018.5,0,ENSG00000140854,KATNB1,katanin regulatory subunit B1,,,controlledV5_peak_385,3,16,13,4,2
chr16:81678306-81678527,chr16,81678306,81678527,222,"Exon (ENST00000537098.8/80790, exon 10 of 21)",16,81691656,81700579,8924,80790,ENST00000565680.1,-13129,ENSG00000153815,CMIP,c-Maf inducing protein,,,controlledV5_peak_399,2,12,10,4,2
chr17:2333556-2333793,chr17,2333556,2333793,238,Promoter (2-3kb),17,2324691,2330966,6276,55720,ENST00000575049.1,-2590,ENSG00000167721,TSR1,TSR1 ribosome maturation factor,,,controlledV5_peak_407,1,8,7,4,2
chr17:39524668-39524876,chr17,39524668,39524876,209,Promoter (<=1kb),17,39525867,39551141,25275,51755,ENST00000559663.1,-991,ENSG00000167258,CDK12,cyclin dependent kinase 12,,,controlledV5_peak_430,1,8,7,4,2
chr17:59683649-59684004,chr17,59683649,59684004,356,Promoter (<=1kb),17,59683714,59684509,796,1213,ENST00000496076.1,0,ENSG00000141367,CLTC,clathrin heavy chain,,,controlledV5_peak_453,5,24,19,4,2
chr18:57621707-57621902,chr18,57621707,57621902,196,Promoter (<=1kb),18,57600656,57621836,21181,4677,ENST00000256854.10,0,ENSG00000134440,NARS1,asparaginyl-tRNA synthetase 1,,,controlledV5_peak_487,1,8,7,4,2
chr19:12939139-12939617,chr19,12939139,12939617,479,Promoter (<=1kb),19,12938645,12944489,5845,811,ENST00000588454.6,494,ENSG00000179218,CALR,calreticulin,,,controlledV5_peak_521,13,56,43,4,2
chr19:49872947-49873219,chr19,49872947,49873219,273,Promoter (<=1kb),19,49873196,49873800,605,84335,ENST00000599525.1,581,ENSG00000204673,AKT1S1,AKT1 substrate 1,,,controlledV5_peak_545,4,20,16,4,2
chr2:15602546-15602762,chr2,15602546,15602762,217,"Exon (ENST00000381341.7/1653, exon 8 of 27)",2,15598496,15631101,32606,1653,ENST00000677649.1,4050,ENSG00000079785,DDX1,DEAD-box helicase 1,,,controlledV5_peak_555,1,8,7,4,2
chr20:49066191-49066510,chr20,49066191,49066510,320,"Exon (ENST00000396192.7/1434, exon 4 of 24)",20,49046312,49096949,50638,1434,ENST00000262982.3,19879,ENSG00000124207,CSE1L,chromosome segregation 1 like,,,controlledV5_peak_626,4,20,16,4,2
chr22:20405792-20405997,chr22,20405792,20405997,206,3' UTR,22,20399511,20407393,7883,7625,ENST00000476678.1,6281,ENSG00000185252,ZNF74,zinc finger protein 74,,,controlledV5_peak_664,1,8,7,4,2
chr22:29558869-29559066,chr22,29558869,29559066,198,"Exon (ENST00000216121.12/8508, exon 9 of 10)",22,29543503,29555216,11714,8563,ENST00000418021.1,-3653,ENSG00000100296,THOC5,THO complex subunit 5,,,controlledV5_peak_669,1,8,7,4,2
chr3:44929304-44929500,chr3,44929304,44929500,197,Promoter (<=1kb),3,44919978,44929352,9375,51304,ENST00000443879.2,0,ENSG00000163812,ZDHHC3,zinc finger DHHC-type palmitoyltransferase 3,,,controlledV5_peak_716,1,8,7,4,2
chr4:4274524-4274725,chr4,4274524,4274725,202,"Exon (ENST00000343470.9/55646, exon 7 of 10)",4,4267701,4268932,1232,55646,ENST00000502917.1,-5592,ENSG00000145220,LYAR,Ly1 antibody reactive,,,controlledV5_peak_762,4,20,16,4,2
chr5:128311299-128311491,chr5,128311299,128311491,193,"Exon (ENST00000262464.9/2201, exon 39 of 65)",5,128263628,128339188,75561,2201,ENST00000703783.1,27697,ENSG00000138829,FBN2,fibrillin 2,,,controlledV5_peak_814,1,8,7,4,2
chr5:179082671-179082920,chr5,179082671,179082920,250,3' UTR,5,179060373,179083977,23605,30832,ENST00000315475.7,22298,ENSG00000177932,ZNF354C,zinc finger protein 354C,,,controlledV5_peak_836,12,52,40,4,2
chr6:111703996-111704197,chr6,111703996,111704197,202,Promoter (1-2kb),6,111699935,111702986,3052,2534,ENST00000495935.1,-1010,ENSG00000010810,FYN,"FYN proto-oncogene, Src family tyrosine kinase",,,controlledV5_peak_887,1,8,7,4,2
chr6:160079577-160079779,chr6,160079577,160079779,203,3' UTR,6,160085061,160090344,5284,3482,ENST00000475834.2,-5282,ENSG00000197081,IGF2R,insulin like growth factor 2 receptor,,,controlledV5_peak_900,3,16,13,4,2
chr6:17675293-17675671,chr6,17675293,17675671,379,"Exon (ENST00000537253.5/9972, exon 3 of 23)",6,17706094,17707344,1251,105374952,ENST00000606771.2,-30423,ENSG00000272269,NUP153-AS1,NUP153 antisense RNA 1,,,controlledV5_peak_845,3,16,13,4,2
chr7:128501753-128501960,chr7,128501753,128501960,208,3' UTR,7,128493843,128502832,8990,55798,ENST00000481392.1,7910,ENSG00000165055,METTL2B,"methyltransferase 2B, methylcytidine",,,controlledV5_peak_945,1,8,7,4,2
chr7:99442936-99443165,chr7,99442936,99443165,230,Promoter (1-2kb),7,99444785,99456645,11861,10898,ENST00000452047.1,-1620,ENSG00000160917,CPSF4,cleavage and polyadenylation specific factor 4,,,controlledV5_peak_930,3,16,13,4,2
chr8:47778473-47778660,chr8,47778473,47778660,188,Promoter (<=1kb),8,47773987,47778537,4551,5591,ENST00000536429.1,0,ENSG00000253729,PRKDC,"protein kinase, DNA-activated, catalytic subunit",,,controlledV5_peak_968,11,48,37,4,2
chr9:128617727-128618134,chr9,128617727,128618134,408,Promoter (<=1kb),9,128618953,128624891,5939,6709,ENST00000491712.2,-819,ENSG00000197694,SPTAN1,"spectrin alpha, non-erythrocytic 1",,,controlledV5_peak_1021,4,20,16,4,2
chr9:136671923-136672130,chr9,136671923,136672130,208,Promoter (1-2kb),9,136670602,136670686,85,406913,ENST00000362291.1,1321,ENSG00000199161,MIR126,microRNA 126,,,controlledV5_peak_1032,1,8,7,4,2
chr9:83062436-83062637,chr9,83062436,83062637,202,Promoter (<=1kb),9,82979590,83063142,83553,158158,ENST00000376447.4,505,ENSG00000165105,RASEF,RAS and EF-hand domain containing,,,controlledV5_peak_1008,1,8,7,4,2
chr5:17354005-17354346,chr5,17354005,17354346,342,"Exon (ENST00000511821.1/ENST00000511821.1, exon 1 of 2)",5,17378906,17387310,8405,401177,ENST00000505158.1,32964,ENSG00000250822,LINC02111,long intergenic non-protein coding RNA 2111,,,controlledV5_peak_788,11,47,36,3.916666667,1.969626351
chr1:86863306-86863501,chr1,86863306,86863501,196,3' UTR,1,86821558,86834169,12612,105378831,ENST00000646669.1,-29137,,LOC105378831,uncharacterized LOC105378831,,,controlledV5_peak_46,6,27,21,3.857142857,1.94753258
chr11:90282600-90283170,chr11,90282600,90283170,571,"Exon (ENST00000530835.1/ENST00000530835.1, exon 1 of 1)",11,90251285,90863359,612075,101929222,ENST00000561596.5,31315,ENSG00000261645,DISC1FP1,DISC1 fusion partner 1,,,controlledV5_peak_201,55,215,160,3.839285714,1.940837928
chr1:6223742-6223995,chr1,6223742,6223995,254,3' UTR,1,6234692,6239408,4717,148645,ENST00000650463.1,-10697,,ICMT-DT,ICMT divergent transcript,,,controlledV5_peak_3,5,23,18,3.833333333,1.938599455
